order_item_id,order_id,product_id,quantity,unit_price,discount
9703,3876,41,1,45.79,0.0
9704,3876,43,3,30.23,0.1
9705,3876,100,2,240.04,0.1
9706,3877,116,3,92.44,0.05
9707,3877,39,2,57.67,0.15
9708,3877,27,2,116.94,0.1
9709,3878,99,2,181.09,0.15
9710,3878,70,3,54.65,0.0
9711,3878,67,3,48.23,0.15
9712,3879,16,1,1522.38,0.1
9713,3879,70,3,54.65,0.0
9714,3879,89,3,55.64,0.1
9715,3880,60,2,31.57,0.0
9716,3880,36,2,67.29,0.05
9717,3880,24,2,1445.96,0.1
9718,3881,9,2,1017.39,0.15
9719,3881,8,3,1131.13,0.05
9720,3881,78,3,198.38,0.15
9721,3881,43,2,30.23,0.0
9722,3882,79,2,243.88,0.15
9723,3882,16,1,1522.38,0.05
9724,3883,30,2,139.26,0.15
9725,3884,69,2,114.57,0.0
9726,3884,64,3,93.19,0.15
9727,3884,62,2,99.59,0.0
9728,3885,108,3,285.82,0.05
9729,3885,103,2,299.32,0.15
9730,3886,99,2,181.09,0.05
9731,3886,87,1,104.67,0.15
9732,3886,104,2,175.21,0.0
9733,3887,95,2,67.35,0.0
9734,3887,98,2,406.86,0.05
9735,3887,109,1,67.25,0.15
9736,3887,68,1,86.11,0.0
9737,3888,17,3,1005.58,0.15
9738,3888,39,2,57.67,0.0
9739,3888,88,3,109.47,0.1
9740,3888,105,2,321.26,0.15
9741,3889,4,2,1016.95,0.1
9742,3889,100,2,240.04,0.05
9743,3889,41,2,45.79,0.1
9744,3889,29,2,144.47,0.0
9745,3890,7,3,1081.5,0.0
9746,3890,116,1,92.44,0.05
9747,3891,69,1,114.57,0.05
9748,3891,2,1,1276.88,0.1
9749,3892,82,3,113.87,0.15
9750,3892,46,3,64.91,0.15
9751,3892,52,3,58.53,0.0
9752,3893,25,2,101.45,0.05
9753,3893,12,2,876.42,0.0
9754,3894,42,3,58.5,0.05
9755,3894,66,2,106.71,0.15
9756,3894,89,3,55.64,0.15
9757,3894,35,1,109.54,0.05
9758,3895,103,1,299.32,0.05
9759,3895,31,2,69.02,0.15
9760,3896,33,2,96.96,0.15
9761,3896,102,2,188.19,0.0
9762,3896,42,2,58.5,0.05
9763,3897,28,1,89.14,0.1
9764,3898,82,2,113.87,0.05
9765,3898,53,1,55.82,0.1
9766,3899,37,1,36.6,0.05
9767,3899,55,3,32.53,0.0
9768,3899,96,1,124.74,0.1
9769,3900,39,1,57.67,0.05
9770,3900,87,3,104.67,0.0
9771,3900,7,2,1081.5,0.05
9772,3901,106,3,342.73,0.15
9773,3901,24,1,1445.96,0.15
9774,3901,44,3,59.87,0.0
9775,3902,101,2,403.43,0.15
9776,3902,65,2,94.35,0.0
9777,3903,87,3,104.67,0.1
9778,3903,35,1,109.54,0.1
9779,3903,80,3,81.78,0.05
9780,3903,12,3,876.42,0.1
9781,3904,99,3,181.09,0.1
9782,3904,35,1,109.54,0.05
9783,3904,54,1,20.73,0.15
9784,3905,99,1,181.09,0.15
9785,3905,76,1,115.79,0.1
9786,3905,59,1,28.01,0.0
9787,3906,40,2,52.28,0.1
9788,3906,30,1,139.26,0.0
9789,3906,98,3,406.86,0.1
9790,3906,77,2,105.72,0.0
9791,3907,14,2,929.55,0.0
9792,3907,74,2,179.47,0.15
9793,3908,109,1,67.25,0.05
9794,3909,113,1,45.91,0.0
9795,3909,50,2,52.38,0.1
9796,3910,105,2,321.26,0.15
9797,3910,19,2,1303.76,0.15
9798,3910,114,2,46.87,0.15
9799,3910,65,3,94.35,0.05
9800,3911,27,3,116.94,0.1
9801,3911,10,1,783.62,0.1
9802,3911,4,2,1016.95,0.15
9803,3912,87,3,104.67,0.1
9804,3913,78,3,198.38,0.05
9805,3913,58,1,44.05,0.0
9806,3914,52,3,58.53,0.0
9807,3914,97,2,308.18,0.1
9808,3914,102,2,188.19,0.15
9809,3915,82,1,113.87,0.05
9810,3915,60,2,31.57,0.0
9811,3915,1,3,1061.42,0.15
9812,3915,115,2,74.95,0.15
9813,3916,5,2,856.49,0.05
9814,3916,63,1,82.03,0.1
9815,3917,27,3,116.94,0.15
9816,3917,75,2,181.68,0.1
9817,3917,3,2,1143.05,0.15
9818,3918,81,2,111.58,0.0
9819,3918,102,3,188.19,0.15
9820,3918,33,1,96.96,0.0
9821,3919,16,1,1522.38,0.05
9822,3920,117,3,75.36,0.0
9823,3920,24,3,1445.96,0.15
9824,3920,79,3,243.88,0.1
9825,3920,88,1,109.47,0.15
9826,3921,85,1,122.17,0.0
9827,3921,54,2,20.73,0.05
9828,3921,36,2,67.29,0.05
9829,3921,62,2,99.59,0.1
9830,3922,70,1,54.65,0.0
9831,3923,11,1,863.36,0.05
9832,3923,82,1,113.87,0.1
9833,3923,111,1,99.29,0.0
9834,3923,68,1,86.11,0.15
9835,3924,27,2,116.94,0.0
9836,3924,5,2,856.49,0.05
9837,3924,71,3,69.64,0.05
9838,3925,109,2,67.25,0.1
9839,3925,39,2,57.67,0.15
9840,3926,8,1,1131.13,0.15
9841,3926,56,2,23.54,0.05
9842,3926,59,1,28.01,0.1
9843,3926,83,1,77.52,0.0
9844,3927,65,3,94.35,0.1
9845,3928,84,1,189.75,0.15
9846,3929,60,3,31.57,0.15
9847,3929,82,3,113.87,0.1
9848,3929,112,3,66.68,0.1
9849,3930,114,1,46.87,0.05
9850,3931,82,3,113.87,0.1
9851,3931,76,2,115.79,0.0
9852,3931,97,1,308.18,0.05
9853,3932,41,1,45.79,0.0
9854,3932,21,2,1122.92,0.1
9855,3932,28,1,89.14,0.05
9856,3932,99,2,181.09,0.05
9857,3933,4,2,1016.95,0.0
9858,3933,101,1,403.43,0.0
9859,3934,58,3,44.05,0.15
9860,3934,45,2,58.26,0.0
9861,3934,26,2,114.37,0.05
9862,3935,105,1,321.26,0.0
9863,3935,82,1,113.87,0.1
9864,3936,50,3,52.38,0.05
9865,3936,29,1,144.47,0.0
9866,3937,69,3,114.57,0.15
9867,3938,39,2,57.67,0.05
9868,3939,119,1,62.24,0.05
9869,3939,62,2,99.59,0.0
9870,3939,17,3,1005.58,0.15
9871,3939,12,3,876.42,0.0
9872,3940,54,2,20.73,0.05
9873,3940,116,1,92.44,0.1
9874,3940,55,1,32.53,0.15
9875,3940,30,2,139.26,0.05
9876,3941,120,2,64.19,0.15
9877,3942,13,1,1416.4,0.1
9878,3942,38,3,53.59,0.1
9879,3942,61,2,73.16,0.1
9880,3943,44,2,59.87,0.15
9881,3943,23,2,1138.4,0.15
9882,3944,88,3,109.47,0.1
9883,3944,107,1,315.32,0.15
9884,3945,85,3,122.17,0.0
9885,3945,62,1,99.59,0.1
9886,3946,87,2,104.67,0.0
9887,3947,94,1,121.02,0.05
9888,3947,86,1,110.76,0.0
9889,3947,81,3,111.58,0.1
9890,3947,95,2,67.35,0.15
9891,3948,47,3,31.94,0.1
9892,3949,51,1,53.62,0.0
9893,3950,42,3,58.5,0.15
9894,3951,45,1,58.26,0.05
9895,3952,53,2,55.82,0.15
9896,3952,32,3,58.98,0.0
9897,3953,37,1,36.6,0.1
9898,3953,63,3,82.03,0.1
9899,3954,13,3,1416.4,0.15
9900,3954,103,3,299.32,0.1
9901,3955,39,1,57.67,0.05
9902,3955,17,2,1005.58,0.05
9903,3955,78,3,198.38,0.1
9904,3955,82,3,113.87,0.15
9905,3956,14,1,929.55,0.0
9906,3956,54,3,20.73,0.1
9907,3956,87,2,104.67,0.1
9908,3957,29,1,144.47,0.1
9909,3957,14,3,929.55,0.0
9910,3958,29,1,144.47,0.15
9911,3958,35,3,109.54,0.1
9912,3958,1,2,1061.42,0.15
9913,3958,33,2,96.96,0.1
9914,3959,67,1,48.23,0.15
9915,3959,103,3,299.32,0.05
9916,3959,43,1,30.23,0.15
9917,3959,98,2,406.86,0.0
9918,3960,81,2,111.58,0.1
9919,3960,71,2,69.64,0.15
9920,3961,81,1,111.58,0.1
9921,3962,63,2,82.03,0.15
9922,3963,29,3,144.47,0.05
9923,3964,69,2,114.57,0.1
9924,3964,99,3,181.09,0.05
9925,3964,31,3,69.02,0.05
9926,3964,26,2,114.37,0.1
9927,3965,112,2,66.68,0.05
9928,3965,2,2,1276.88,0.0
9929,3965,85,2,122.17,0.15
9930,3965,25,3,101.45,0.1
9931,3966,14,3,929.55,0.0
9932,3967,111,3,99.29,0.0
9933,3967,29,3,144.47,0.05
9934,3967,73,3,117.31,0.05
9935,3967,83,2,77.52,0.1
9936,3968,59,1,28.01,0.05
9937,3968,61,2,73.16,0.15
9938,3969,25,3,101.45,0.0
9939,3969,106,3,342.73,0.0
9940,3969,107,3,315.32,0.15
9941,3970,2,1,1276.88,0.05
9942,3970,117,1,75.36,0.05
9943,3970,68,1,86.11,0.0
9944,3971,42,1,58.5,0.05
9945,3971,72,3,111.1,0.05
9946,3971,96,2,124.74,0.15
9947,3971,38,2,53.59,0.1
9948,3972,17,1,1005.58,0.05
9949,3972,68,3,86.11,0.15
9950,3972,2,2,1276.88,0.15
9951,3972,119,1,62.24,0.15
9952,3973,86,1,110.76,0.0
9953,3974,119,3,62.24,0.05
9954,3974,25,3,101.45,0.15
9955,3974,59,3,28.01,0.15
9956,3975,7,1,1081.5,0.0
9957,3975,117,2,75.36,0.0
9958,3976,74,3,179.47,0.15
9959,3976,95,2,67.35,0.15
9960,3976,22,1,845.9,0.0
9961,3976,27,2,116.94,0.1
9962,3977,58,1,44.05,0.05
9963,3978,107,3,315.32,0.1
9964,3978,106,1,342.73,0.15
9965,3979,40,1,52.28,0.15
9966,3979,75,1,181.68,0.15
9967,3980,7,3,1081.5,0.05
9968,3981,59,3,28.01,0.05
9969,3981,109,2,67.25,0.15
9970,3981,20,3,1272.89,0.05
9971,3982,45,2,58.26,0.15
9972,3983,76,1,115.79,0.1
9973,3983,53,3,55.82,0.0
9974,3984,81,3,111.58,0.0
9975,3984,85,1,122.17,0.15
9976,3984,21,3,1122.92,0.0
9977,3985,104,1,175.21,0.0
9978,3986,101,3,403.43,0.15
9979,3986,67,2,48.23,0.1
9980,3986,39,1,57.67,0.0
9981,3987,45,1,58.26,0.15
9982,3987,95,3,67.35,0.05
9983,3987,70,1,54.65,0.0
9984,3987,108,3,285.82,0.0
9985,3988,37,3,36.6,0.1
9986,3988,111,2,99.29,0.1
9987,3988,27,3,116.94,0.05
9988,3988,98,3,406.86,0.05
9989,3989,65,3,94.35,0.1
9990,3989,4,2,1016.95,0.0
9991,3989,90,1,100.08,0.0
9992,3989,89,2,55.64,0.0
9993,3990,35,1,109.54,0.1
9994,3990,91,3,94.87,0.1
9995,3991,15,1,1466.49,0.15
9996,3991,74,3,179.47,0.15
9997,3991,89,1,55.64,0.1
9998,3992,104,2,175.21,0.05
9999,3992,61,2,73.16,0.15
10000,3992,89,2,55.64,0.1
10001,3993,88,3,109.47,0.05
10002,3994,80,1,81.78,0.0
10003,3995,35,2,109.54,0.1
10004,3995,83,3,77.52,0.0
10005,3996,6,1,1247.26,0.05
10006,3996,87,1,104.67,0.0
10007,3997,59,2,28.01,0.05
10008,3997,32,3,58.98,0.15
10009,3997,28,2,89.14,0.1
10010,3998,66,2,106.71,0.15
10011,3998,53,3,55.82,0.1
10012,3998,72,1,111.1,0.15
10013,3999,85,2,122.17,0.15
10014,3999,52,1,58.53,0.05
10015,4000,34,2,125.09,0.1
10016,4000,52,1,58.53,0.05
10017,4000,83,2,77.52,0.15
10018,4001,37,2,36.6,0.0
10019,4001,59,3,28.01,0.1
10020,4001,1,2,1061.42,0.0
10021,4002,62,2,99.59,0.1
10022,4002,6,3,1247.26,0.0
10023,4003,26,3,114.37,0.15
10024,4004,21,3,1122.92,0.0
10025,4004,23,3,1138.4,0.05
10026,4004,74,1,179.47,0.05
10027,4005,109,1,67.25,0.0
10028,4005,114,3,46.87,0.0
10029,4005,60,1,31.57,0.15
10030,4005,93,2,73.99,0.15
10031,4006,70,3,54.65,0.1
10032,4006,80,3,81.78,0.05
10033,4006,1,2,1061.42,0.0
10034,4007,61,1,73.16,0.1
10035,4007,33,2,96.96,0.15
10036,4007,78,3,198.38,0.05
10037,4008,90,3,100.08,0.15
10038,4009,68,3,86.11,0.1
10039,4009,87,1,104.67,0.0
10040,4009,8,3,1131.13,0.15
10041,4010,108,3,285.82,0.0
10042,4010,73,2,117.31,0.05
10043,4010,95,3,67.35,0.0
10044,4010,5,1,856.49,0.15
10045,4011,39,3,57.67,0.1
10046,4011,8,2,1131.13,0.1
10047,4011,18,3,813.45,0.15
10048,4011,117,2,75.36,0.1
10049,4012,67,2,48.23,0.05
10050,4012,12,2,876.42,0.05
10051,4012,30,1,139.26,0.05
10052,4012,5,2,856.49,0.1
10053,4013,42,1,58.5,0.05
10054,4013,75,1,181.68,0.1
10055,4013,92,3,59.67,0.0
10056,4014,10,2,783.62,0.05
10057,4014,118,3,70.37,0.15
10058,4014,14,2,929.55,0.05
10059,4014,99,2,181.09,0.0
10060,4015,26,1,114.37,0.05
10061,4015,18,1,813.45,0.0
10062,4015,64,2,93.19,0.1
10063,4015,90,3,100.08,0.0
10064,4016,1,2,1061.42,0.15
10065,4016,100,1,240.04,0.1
10066,4016,81,2,111.58,0.05
10067,4016,110,1,31.39,0.1
10068,4017,27,2,116.94,0.1
10069,4017,32,1,58.98,0.15
10070,4017,93,3,73.99,0.05
10071,4017,47,3,31.94,0.15
10072,4018,47,3,31.94,0.0
10073,4019,45,1,58.26,0.15
10074,4019,110,1,31.39,0.05
10075,4020,94,3,121.02,0.1
10076,4020,96,3,124.74,0.1
10077,4020,102,1,188.19,0.15
10078,4021,43,3,30.23,0.15
10079,4021,37,1,36.6,0.05
10080,4022,103,1,299.32,0.0
10081,4022,105,2,321.26,0.0
10082,4022,115,1,74.95,0.05
10083,4023,61,3,73.16,0.05
10084,4023,47,1,31.94,0.1
10085,4024,54,3,20.73,0.05
10086,4024,72,1,111.1,0.1
10087,4024,102,2,188.19,0.1
10088,4025,68,1,86.11,0.1
10089,4026,68,3,86.11,0.0
10090,4026,102,1,188.19,0.1
10091,4026,50,3,52.38,0.1
10092,4027,117,1,75.36,0.15
10093,4027,68,3,86.11,0.05
10094,4028,2,2,1276.88,0.1
10095,4028,39,1,57.67,0.0
10096,4028,33,2,96.96,0.1
10097,4029,45,3,58.26,0.0
10098,4029,101,3,403.43,0.15
10099,4029,42,2,58.5,0.15
10100,4029,67,3,48.23,0.15
10101,4030,6,1,1247.26,0.0
10102,4030,33,1,96.96,0.15
10103,4031,106,2,342.73,0.15
10104,4032,44,1,59.87,0.0
10105,4032,76,2,115.79,0.05
10106,4033,18,1,813.45,0.05
10107,4034,35,1,109.54,0.05
10108,4035,34,3,125.09,0.05
10109,4035,95,1,67.35,0.1
10110,4036,100,1,240.04,0.0
10111,4036,90,1,100.08,0.0
10112,4037,70,3,54.65,0.05
10113,4037,85,2,122.17,0.05
10114,4038,43,1,30.23,0.1
10115,4038,30,2,139.26,0.0
10116,4039,53,2,55.82,0.1
10117,4039,95,1,67.35,0.15
10118,4039,63,2,82.03,0.1
10119,4040,71,1,69.64,0.0
10120,4041,115,1,74.95,0.15
10121,4041,120,1,64.19,0.05
10122,4042,55,3,32.53,0.05
10123,4042,61,2,73.16,0.0
10124,4042,108,2,285.82,0.05
10125,4043,104,3,175.21,0.15
10126,4043,77,3,105.72,0.15
10127,4043,86,2,110.76,0.05
10128,4044,9,2,1017.39,0.05
10129,4044,36,3,67.29,0.05
10130,4045,26,3,114.37,0.0
10131,4045,67,1,48.23,0.1
10132,4046,50,1,52.38,0.15
10133,4047,118,1,70.37,0.0
10134,4047,105,2,321.26,0.1
10135,4047,109,1,67.25,0.05
10136,4048,33,2,96.96,0.15
10137,4048,104,2,175.21,0.0
10138,4049,5,1,856.49,0.05
10139,4049,36,1,67.29,0.15
10140,4049,54,2,20.73,0.0
10141,4050,27,3,116.94,0.15
10142,4050,92,3,59.67,0.1
10143,4051,98,3,406.86,0.1
10144,4051,5,2,856.49,0.15
10145,4052,45,2,58.26,0.05
10146,4052,104,1,175.21,0.05
10147,4053,112,2,66.68,0.1
10148,4053,114,3,46.87,0.1
10149,4053,9,2,1017.39,0.15
10150,4053,72,2,111.1,0.15
10151,4054,95,3,67.35,0.15
10152,4054,47,2,31.94,0.0
10153,4055,59,3,28.01,0.0
10154,4055,109,3,67.25,0.05
10155,4056,103,3,299.32,0.1
10156,4056,82,3,113.87,0.0
10157,4056,86,1,110.76,0.0
10158,4057,10,3,783.62,0.15
10159,4057,19,2,1303.76,0.15
10160,4057,55,3,32.53,0.0
10161,4058,39,1,57.67,0.15
10162,4058,62,2,99.59,0.05
10163,4058,5,2,856.49,0.1
10164,4058,32,1,58.98,0.05
10165,4059,18,3,813.45,0.0
10166,4059,53,2,55.82,0.05
10167,4060,62,2,99.59,0.05
10168,4060,10,3,783.62,0.1
10169,4061,43,3,30.23,0.15
10170,4062,31,3,69.02,0.05
10171,4062,94,1,121.02,0.1
10172,4062,10,1,783.62,0.15
10173,4063,8,3,1131.13,0.15
10174,4063,56,2,23.54,0.1
10175,4063,57,1,62.07,0.15
10176,4063,84,3,189.75,0.05
10177,4064,68,3,86.11,0.0
10178,4064,11,3,863.36,0.0
10179,4064,95,1,67.35,0.05
10180,4064,6,2,1247.26,0.1
10181,4065,17,3,1005.58,0.15
10182,4065,14,2,929.55,0.0
10183,4065,15,1,1466.49,0.1
10184,4066,57,1,62.07,0.05
10185,4067,4,3,1016.95,0.05
10186,4067,37,1,36.6,0.15
10187,4068,8,2,1131.13,0.0
10188,4069,48,1,56.46,0.0
10189,4069,101,2,403.43,0.15
10190,4069,2,3,1276.88,0.1
10191,4070,57,1,62.07,0.1
10192,4070,104,1,175.21,0.1
10193,4070,46,3,64.91,0.05
10194,4070,83,2,77.52,0.0
10195,4071,35,3,109.54,0.05
10196,4072,44,1,59.87,0.15
10197,4073,117,3,75.36,0.15
10198,4074,27,3,116.94,0.05
10199,4074,97,2,308.18,0.0
10200,4074,48,1,56.46,0.15
10201,4075,81,2,111.58,0.15
10202,4076,109,3,67.25,0.0
10203,4077,19,2,1303.76,0.05
10204,4077,1,2,1061.42,0.0
10205,4078,119,3,62.24,0.15
10206,4078,3,3,1143.05,0.0
10207,4078,71,3,69.64,0.15
10208,4079,5,3,856.49,0.05
10209,4079,13,1,1416.4,0.0
10210,4079,87,3,104.67,0.1
10211,4079,2,1,1276.88,0.0
10212,4080,102,3,188.19,0.05
10213,4081,94,3,121.02,0.1
10214,4081,10,3,783.62,0.05
10215,4081,43,2,30.23,0.1
10216,4082,52,2,58.53,0.05
10217,4082,55,2,32.53,0.05
10218,4083,71,1,69.64,0.0
10219,4083,9,2,1017.39,0.0
10220,4083,113,1,45.91,0.05
10221,4084,64,1,93.19,0.15
10222,4084,61,2,73.16,0.15
10223,4084,80,3,81.78,0.0
10224,4084,67,1,48.23,0.15
10225,4085,65,3,94.35,0.05
10226,4086,25,1,101.45,0.1
10227,4086,96,2,124.74,0.05
10228,4087,50,2,52.38,0.05
10229,4087,11,1,863.36,0.0
10230,4087,107,2,315.32,0.05
10231,4087,91,3,94.87,0.1
10232,4088,8,2,1131.13,0.15
10233,4088,113,1,45.91,0.0
10234,4088,88,1,109.47,0.1
10235,4088,72,1,111.1,0.05
10236,4089,51,2,53.62,0.0
10237,4089,115,3,74.95,0.15
10238,4089,62,1,99.59,0.05
10239,4089,28,1,89.14,0.1
10240,4090,55,2,32.53,0.1
10241,4090,2,1,1276.88,0.0
10242,4090,102,3,188.19,0.0
10243,4090,92,2,59.67,0.0
10244,4091,47,3,31.94,0.0
10245,4091,7,2,1081.5,0.1
10246,4092,75,3,181.68,0.1
10247,4093,9,1,1017.39,0.05
10248,4093,51,3,53.62,0.0
10249,4093,7,2,1081.5,0.15
10250,4093,48,1,56.46,0.0
10251,4094,53,3,55.82,0.1
10252,4094,64,3,93.19,0.0
10253,4095,57,3,62.07,0.0
10254,4095,36,1,67.29,0.15
10255,4095,73,2,117.31,0.15
10256,4095,107,2,315.32,0.1
10257,4096,36,1,67.29,0.15
10258,4097,43,2,30.23,0.1
10259,4098,92,3,59.67,0.05
10260,4099,28,2,89.14,0.15
10261,4100,113,2,45.91,0.05
10262,4100,51,2,53.62,0.0
10263,4100,61,2,73.16,0.05
10264,4101,64,3,93.19,0.0
10265,4101,1,1,1061.42,0.0
10266,4102,27,2,116.94,0.0
10267,4103,103,1,299.32,0.05
10268,4103,111,1,99.29,0.1
10269,4104,74,2,179.47,0.1
10270,4105,15,2,1466.49,0.0
10271,4105,114,3,46.87,0.0
10272,4105,52,2,58.53,0.15
10273,4106,36,1,67.29,0.1
10274,4107,17,1,1005.58,0.15
10275,4107,89,3,55.64,0.15
10276,4108,100,1,240.04,0.05
10277,4108,83,3,77.52,0.15
10278,4108,102,1,188.19,0.05
10279,4109,75,1,181.68,0.1
10280,4109,19,2,1303.76,0.15
10281,4109,116,2,92.44,0.05
10282,4110,46,3,64.91,0.0
10283,4110,25,3,101.45,0.0
10284,4110,113,1,45.91,0.05
10285,4111,39,3,57.67,0.05
10286,4111,33,3,96.96,0.15
10287,4111,29,1,144.47,0.15
10288,4112,44,2,59.87,0.1
10289,4112,29,2,144.47,0.15
10290,4112,100,1,240.04,0.0
10291,4112,95,3,67.35,0.05
10292,4113,21,2,1122.92,0.05
10293,4114,38,3,53.59,0.0
10294,4114,52,2,58.53,0.0
10295,4115,106,3,342.73,0.15
10296,4116,112,3,66.68,0.15
10297,4116,41,3,45.79,0.05
10298,4116,65,3,94.35,0.1
10299,4116,114,1,46.87,0.1
10300,4117,72,2,111.1,0.1
10301,4117,105,3,321.26,0.0
10302,4118,89,1,55.64,0.15
10303,4119,49,1,53.79,0.0
10304,4119,50,2,52.38,0.1
10305,4119,78,3,198.38,0.15
10306,4120,29,3,144.47,0.05
10307,4120,24,1,1445.96,0.1
10308,4120,88,3,109.47,0.05
10309,4121,80,1,81.78,0.1
10310,4122,46,1,64.91,0.05
10311,4123,23,3,1138.4,0.05
10312,4124,26,2,114.37,0.0
10313,4124,100,2,240.04,0.15
10314,4125,29,1,144.47,0.0
10315,4125,68,1,86.11,0.1
10316,4125,109,3,67.25,0.0
10317,4126,111,2,99.29,0.05
10318,4126,43,3,30.23,0.1
10319,4126,1,2,1061.42,0.15
10320,4126,5,3,856.49,0.0
10321,4127,50,2,52.38,0.05
10322,4127,9,2,1017.39,0.15
10323,4128,107,2,315.32,0.05
10324,4129,83,2,77.52,0.05
10325,4130,10,1,783.62,0.15
10326,4130,57,3,62.07,0.1
10327,4130,68,3,86.11,0.15
10328,4131,34,2,125.09,0.0
10329,4132,77,2,105.72,0.1
10330,4133,42,3,58.5,0.05
10331,4133,53,3,55.82,0.1
10332,4134,81,3,111.58,0.15
10333,4134,104,2,175.21,0.15
10334,4135,39,1,57.67,0.1
10335,4135,61,2,73.16,0.0
10336,4136,100,1,240.04,0.05
10337,4137,44,3,59.87,0.15
10338,4137,24,2,1445.96,0.1
10339,4137,73,2,117.31,0.05
10340,4137,29,2,144.47,0.1
10341,4138,75,3,181.68,0.05
10342,4138,82,3,113.87,0.15
10343,4138,66,2,106.71,0.1
10344,4139,24,1,1445.96,0.1
10345,4139,88,2,109.47,0.0
10346,4140,46,3,64.91,0.05
10347,4140,65,3,94.35,0.0
10348,4140,113,1,45.91,0.15
10349,4140,91,2,94.87,0.05
10350,4141,116,3,92.44,0.15
10351,4141,93,1,73.99,0.1
10352,4141,19,3,1303.76,0.05
10353,4142,4,3,1016.95,0.15
10354,4142,17,3,1005.58,0.05
10355,4143,103,1,299.32,0.05
10356,4143,36,3,67.29,0.1
10357,4144,90,3,100.08,0.0
10358,4144,93,3,73.99,0.15
10359,4144,114,2,46.87,0.05
10360,4144,81,2,111.58,0.05
10361,4145,14,3,929.55,0.15
10362,4145,15,1,1466.49,0.15
10363,4145,45,3,58.26,0.0
10364,4145,58,2,44.05,0.15
10365,4146,28,1,89.14,0.05
10366,4146,49,3,53.79,0.15
10367,4146,120,1,64.19,0.0
10368,4146,61,2,73.16,0.0
10369,4147,51,2,53.62,0.15
10370,4148,80,3,81.78,0.15
10371,4148,93,2,73.99,0.15
10372,4148,70,1,54.65,0.0
10373,4148,67,3,48.23,0.05
10374,4149,17,2,1005.58,0.15
10375,4149,33,3,96.96,0.15
10376,4150,108,2,285.82,0.1
10377,4150,57,2,62.07,0.05
10378,4150,12,2,876.42,0.15
10379,4150,82,3,113.87,0.1
10380,4151,4,3,1016.95,0.05
10381,4152,31,1,69.02,0.1
10382,4152,33,2,96.96,0.0
10383,4152,44,1,59.87,0.1
10384,4152,35,2,109.54,0.05
10385,4153,11,3,863.36,0.0
10386,4153,57,2,62.07,0.0
10387,4153,12,2,876.42,0.15
10388,4154,106,1,342.73,0.05
10389,4154,112,1,66.68,0.15
10390,4155,52,2,58.53,0.05
10391,4155,114,2,46.87,0.1
10392,4156,32,3,58.98,0.05
10393,4156,89,3,55.64,0.0
10394,4157,90,2,100.08,0.0
10395,4157,52,2,58.53,0.1
10396,4157,58,3,44.05,0.15
10397,4158,1,3,1061.42,0.05
10398,4158,47,2,31.94,0.05
10399,4158,55,1,32.53,0.0
10400,4158,69,1,114.57,0.1
10401,4159,101,2,403.43,0.05
10402,4159,51,2,53.62,0.15
10403,4160,86,2,110.76,0.0
10404,4160,40,1,52.28,0.15
10405,4160,93,1,73.99,0.05
10406,4161,82,2,113.87,0.0
10407,4161,4,2,1016.95,0.05
10408,4162,97,1,308.18,0.05
10409,4162,10,2,783.62,0.15
10410,4163,7,3,1081.5,0.15
10411,4163,56,3,23.54,0.05
10412,4163,78,1,198.38,0.05
10413,4164,120,1,64.19,0.05
10414,4164,3,3,1143.05,0.05
10415,4165,80,2,81.78,0.15
10416,4165,45,1,58.26,0.15
10417,4165,39,3,57.67,0.0
10418,4166,40,3,52.28,0.0
10419,4167,112,1,66.68,0.0
10420,4167,54,3,20.73,0.05
10421,4167,67,1,48.23,0.1
10422,4168,64,1,93.19,0.0
10423,4168,34,3,125.09,0.0
10424,4168,26,1,114.37,0.1
10425,4169,74,3,179.47,0.15
10426,4169,11,3,863.36,0.0
10427,4170,31,2,69.02,0.1
10428,4171,3,2,1143.05,0.1
10429,4171,117,3,75.36,0.05
10430,4172,54,3,20.73,0.0
10431,4173,95,1,67.35,0.15
10432,4173,54,2,20.73,0.05
10433,4174,27,3,116.94,0.15
10434,4174,17,1,1005.58,0.0
10435,4174,8,2,1131.13,0.05
10436,4174,1,2,1061.42,0.05
10437,4175,56,2,23.54,0.0
10438,4175,96,2,124.74,0.15
10439,4175,23,1,1138.4,0.1
10440,4176,42,3,58.5,0.15
10441,4176,46,3,64.91,0.05
10442,4176,13,1,1416.4,0.1
10443,4177,97,2,308.18,0.0
10444,4177,102,1,188.19,0.05
10445,4177,87,2,104.67,0.05
10446,4177,101,3,403.43,0.0
10447,4178,89,2,55.64,0.15
10448,4179,20,2,1272.89,0.15
10449,4179,10,3,783.62,0.0
10450,4179,65,2,94.35,0.05
10451,4180,42,3,58.5,0.1
10452,4180,100,2,240.04,0.05
10453,4181,61,1,73.16,0.0
10454,4181,27,2,116.94,0.15
10455,4181,97,3,308.18,0.1
10456,4181,11,3,863.36,0.1
10457,4182,71,2,69.64,0.0
10458,4182,10,3,783.62,0.1
10459,4182,103,3,299.32,0.0
10460,4182,25,2,101.45,0.0
10461,4183,32,3,58.98,0.15
10462,4184,66,2,106.71,0.0
10463,4184,105,3,321.26,0.05
10464,4184,46,3,64.91,0.05
10465,4185,87,2,104.67,0.1
10466,4185,42,1,58.5,0.15
10467,4185,22,1,845.9,0.1
10468,4186,120,1,64.19,0.15
10469,4187,16,1,1522.38,0.1
10470,4187,43,1,30.23,0.15
10471,4188,66,2,106.71,0.0
10472,4188,30,3,139.26,0.15
